record_id,date,day_type,building,time_slot,consumption_kwh,meter_reading_kwh,is_exam_week,is_anomaly,month
ELEC001326,2024-01-25,weekday,Hostel Block 2,10-12,1.995,3442.07,False,False,January
ELEC001327,2024-01-25,weekday,Hostel Block 2,12-14,1.624,3443.69,False,False,January
ELEC001328,2024-01-25,weekday,Hostel Block 2,14-16,1.518,3445.21,False,False,January
ELEC001329,2024-01-25,weekday,Hostel Block 2,16-18,1.271,3446.48,False,False,January
ELEC001330,2024-01-25,weekday,Hostel Block 2,18-20,1.025,3447.51,False,False,January
ELEC001331,2024-01-25,weekday,Hostel Block 2,20-22,1.068,3448.58,False,False,January
ELEC001332,2024-01-25,weekday,Hostel Block 2,22-00,0.429,3449.01,False,False,January
ELEC001333,2024-01-25,weekday,Library,06-08,0.628,1742.3,False,False,January
ELEC001334,2024-01-25,weekday,Library,08-10,1.655,1743.95,False,False,January
ELEC001335,2024-01-25,weekday,Library,10-12,1.958,1745.91,False,False,January
ELEC001336,2024-01-25,weekday,Library,12-14,2.055,1747.97,False,False,January
ELEC001337,2024-01-25,weekday,Library,14-16,2.273,1750.24,False,False,January
ELEC001338,2024-01-25,weekday,Library,16-18,3.9058312160326527,1754.15,False,True,January
ELEC001339,2024-01-25,weekday,Library,18-20,1.358,1755.51,False,False,January
ELEC001340,2024-01-25,weekday,Library,20-22,1.164,1756.67,False,False,January
ELEC001341,2024-01-25,weekday,Library,22-00,0.471,1757.14,False,False,January
ELEC001342,2024-01-25,weekday,Labs Complex,06-08,0.613,4531.87,False,False,January
ELEC001343,2024-01-25,weekday,Labs Complex,08-10,1.828,4533.7,False,False,January
ELEC001344,2024-01-25,weekday,Labs Complex,10-12,2.03,4535.73,False,False,January
ELEC001345,2024-01-25,weekday,Labs Complex,12-14,1.802,4537.53,False,False,January
ELEC001346,2024-01-25,weekday,Labs Complex,14-16,1.952,4539.48,False,False,January
ELEC001347,2024-01-25,weekday,Labs Complex,16-18,5.713894699146834,4545.19,False,True,January
ELEC001348,2024-01-25,weekday,Labs Complex,18-20,1.33,4546.52,False,False,January
ELEC001349,2024-01-25,weekday,Labs Complex,20-22,1.223,,False,False,January
ELEC001350,2024-01-25,weekday,Labs Complex,22-00,0.454,4548.2,False,False,January
ELEC001351,2024-01-26,weekday,Academic Block A,06-08,0.9,,False,False,January
ELEC001352,2024-01-26,weekday,Academic Block A,08-10,2.92,1782.95,False,False,January
ELEC001353,2024-01-26,weekday,Academic Block A,10-12,3.435,1786.38,False,False,January
ELEC001354,2024-01-26,weekday,Academic Block A,12-14,3.22,1789.6,False,False,January
ELEC001355,2024-01-26,weekday,Academic Block A,14-16,3.042,1792.64,False,False,January
ELEC001356,2024-01-26,weekday,Academic Block A,16-18,2.239,1794.88,False,False,January
ELEC001357,2024-01-26,weekday,Academic Block A,18-20,1.937,1796.82,False,False,January
ELEC001358,2024-01-26,weekday,Academic Block A,20-22,2.053,1798.87,False,False,January
ELEC001359,2024-01-26,weekday,Academic Block A,22-00,0.64,1799.51,False,False,January
ELEC001360,2024-01-26,weekday,Academic Block B,06-08,0.886,5278.8,False,False,January
ELEC001361,2024-01-26,weekday,Academic Block B,08-10,3.005,5281.81,False,False,January
ELEC001362,2024-01-26,weekday,Academic Block B,10-12,3.242,5285.05,False,False,January
ELEC001363,2024-01-26,weekday,Academic Block B,12-14,2.877,5287.93,False,False,January
ELEC001364,2024-01-26,weekday,Academic Block B,14-16,3.293,5291.22,False,False,January
ELEC001365,2024-01-26,weekday,Academic Block B,16-18,2.883,5294.1,False,False,January
ELEC001366,2024-01-26,weekday,Academic Block B,18-20,2.426,5296.53,False,False,January
ELEC001367,2024-01-26,weekday,Academic Block B,20-22,2.009,5298.54,False,False,January
ELEC001368,2024-01-26,weekday,Academic Block B,22-00,0.721,,False,False,January
ELEC001369,2024-01-26,weekday,Hostel Block 1,06-08,0.504,3701.08,False,False,January
ELEC001370,2024-01-26,weekday,Hostel Block 1,08-10,4.370031486591327,3705.45,False,True,January
ELEC001371,2024-01-26,weekday,Hostel Block 1,10-12,1.927,3707.38,False,False,January
ELEC001372,2024-01-26,weekday,Hostel Block 1,12-14,1.33,3708.71,False,False,January
ELEC001373,2024-01-26,weekday,Hostel Block 1,14-16,1.442,3710.15,False,False,January
ELEC001374,2024-01-26,weekday,Hostel Block 1,16-18,1.332,3711.48,False,False,January
ELEC001375,2024-01-26,weekday,Hostel Block 1,18-20,1.281,3712.76,False,False,January
ELEC001376,2024-01-26,weekday,Hostel Block 1,20-22,0.852,3713.61,False,False,January
ELEC001377,2024-01-26,weekday,Hostel Block 1,22-00,0.41,3714.02,False,False,January
ELEC001378,2024-01-26,weekday,Hostel Block 2,06-08,0.448,3449.46,False,False,January
ELEC001379,2024-01-26,weekday,Hostel Block 2,08-10,1.35,3450.81,False,False,January
ELEC001380,2024-01-26,weekday,Hostel Block 2,10-12,1.699,3452.51,False,False,January
ELEC001381,2024-01-26,weekday,Hostel Block 2,12-14,1.534,3454.04,False,False,January
ELEC001382,2024-01-26,weekday,Hostel Block 2,14-16,1.823,3455.86,False,False,January
ELEC001383,2024-01-26,weekday,Hostel Block 2,16-18,1.507,3457.37,False,False,January
ELEC001384,2024-01-26,weekday,Hostel Block 2,18-20,1.164,3458.53,False,False,January
ELEC001385,2024-01-26,weekday,Hostel Block 2,20-22,0.854,3459.38,False,False,January
ELEC001386,2024-01-26,weekday,Hostel Block 2,22-00,0.417,3459.8,False,False,January
ELEC001387,2024-01-26,weekday,Library,06-08,0.688,1757.83,False,False,January
ELEC001388,2024-01-26,weekday,Library,08-10,1.981,1759.81,False,False,January
ELEC001389,2024-01-26,weekday,Library,10-12,2.326,1762.14,False,False,January
ELEC001390,2024-01-26,weekday,Library,12-14,1.678,1763.82,False,False,January
ELEC001391,2024-01-26,weekday,Library,14-16,1.975,1765.79,False,False,January
ELEC001392,2024-01-26,weekday,Library,16-18,1.593,1767.38,False,False,January
ELEC001393,2024-01-26,weekday,Library,18-20,1.521,1768.9,False,False,January
ELEC001394,2024-01-26,weekday,Library,20-22,1.342,1770.24,False,False,January
ELEC001395,2024-01-26,weekday,Library,22-00,0.523,1770.76,False,False,January
ELEC001396,2024-01-26,weekday,Labs Complex,06-08,2.078307282928536,4550.28,False,True,January
ELEC001397,2024-01-26,weekday,Labs Complex,08-10,1.768,4552.05,False,False,January
ELEC001398,2024-01-26,weekday,Labs Complex,10-12,2.206,4554.26,False,False,January
ELEC001399,2024-01-26,weekday,Labs Complex,12-14,2.139,4556.4,False,False,January
ELEC001400,2024-01-26,weekday,Labs Complex,14-16,1.954,4558.35,False,False,January
ELEC001401,2024-01-26,weekday,Labs Complex,16-18,1.75,4560.1,False,False,January
ELEC001402,2024-01-26,weekday,Labs Complex,18-20,1.288,4561.39,False,False,January
ELEC001403,2024-01-26,weekday,Labs Complex,20-22,1.306,4562.7,False,False,January
ELEC001404,2024-01-26,weekday,Labs Complex,22-00,0.45,4563.15,False,False,January
ELEC001405,2024-01-27,saturday,Academic Block A,06-08,0.609,1800.12,False,False,January
ELEC001406,2024-01-27,saturday,Academic Block A,08-10,1.955,1802.07,False,False,January
ELEC001407,2024-01-27,saturday,Academic Block A,10-12,2.559,,False,False,January
ELEC001408,2024-01-27,saturday,Academic Block A,12-14,2.01,1806.64,False,False,January
ELEC001409,2024-01-27,saturday,Academic Block A,14-16,2.068,1808.71,False,False,January
ELEC001410,2024-01-27,saturday,Academic Block A,16-18,1.964,1810.67,False,False,January
ELEC001411,2024-01-27,saturday,Academic Block A,18-20,1.652,1812.32,False,False,January
ELEC001412,2024-01-27,saturday,Academic Block A,20-22,1.24,1813.56,False,False,January
ELEC001413,2024-01-27,saturday,Academic Block A,22-00,0.594,1814.15,False,False,January
ELEC001414,2024-01-27,saturday,Academic Block B,06-08,0.578,5299.84,False,False,January
ELEC001415,2024-01-27,saturday,Academic Block B,08-10,2.152,5301.99,False,False,January
ELEC001416,2024-01-27,saturday,Academic Block B,10-12,2.508,5304.5,False,False,January
ELEC001417,2024-01-27,saturday,Academic Block B,12-14,1.768,5306.27,False,False,January
ELEC001418,2024-01-27,saturday,Academic Block B,14-16,2.303,5308.57,False,False,January
ELEC001419,2024-01-27,saturday,Academic Block B,16-18,1.548,5310.12,False,False,January
ELEC001420,2024-01-27,saturday,Academic Block B,18-20,1.416,5311.54,False,False,January
ELEC001421,2024-01-27,saturday,Academic Block B,20-22,1.137,5312.68,False,False,January
ELEC001422,2024-01-27,saturday,Academic Block B,22-00,0.529,5313.21,False,False,January
ELEC001423,2024-01-27,saturday,Hostel Block 1,06-08,0.323,3714.34,False,False,January
ELEC001424,2024-01-27,saturday,Hostel Block 1,08-10,0.936,3715.28,False,False,January
ELEC001425,2024-01-27,saturday,Hostel Block 1,10-12,1.118,3716.4,False,False,January
ELEC001426,2024-01-27,saturday,Hostel Block 1,12-14,1.155,3717.56,False,False,January
ELEC001427,2024-01-27,saturday,Hostel Block 1,14-16,1.107,3718.67,False,False,January
ELEC001428,2024-01-27,saturday,Hostel Block 1,16-18,1.004,3719.67,False,False,January
ELEC001429,2024-01-27,saturday,Hostel Block 1,18-20,0.731,3720.4,False,False,January
ELEC001430,2024-01-27,saturday,Hostel Block 1,20-22,0.675,3721.08,False,False,January
ELEC001431,2024-01-27,saturday,Hostel Block 1,22-00,0.279,3721.36,False,False,January
ELEC001432,2024-01-27,saturday,Hostel Block 2,06-08,0.372,3460.17,False,False,January
ELEC001433,2024-01-27,saturday,Hostel Block 2,08-10,0.866,3461.04,False,False,January
ELEC001434,2024-01-27,saturday,Hostel Block 2,10-12,1.226,3462.27,False,False,January
ELEC001435,2024-01-27,saturday,Hostel Block 2,12-14,1.005,3463.28,False,False,January
ELEC001436,2024-01-27,saturday,Hostel Block 2,14-16,1.007,3464.29,False,False,January
ELEC001437,2024-01-27,saturday,Hostel Block 2,16-18,0.938,3465.23,False,False,January
ELEC001438,2024-01-27,saturday,Hostel Block 2,18-20,0.933,3466.16,False,False,January
ELEC001439,2024-01-27,saturday,Hostel Block 2,20-22,0.743,3466.9,False,False,January
ELEC001440,2024-01-27,saturday,Hostel Block 2,22-00,0.244,3467.14,False,False,January
ELEC001441,2024-01-27,saturday,Library,06-08,0.415,1771.17,False,False,January
ELEC001442,2024-01-27,saturday,Library,08-10,1.248,1772.42,False,False,January
ELEC001443,2024-01-27,saturday,Library,10-12,1.387,1773.81,False,False,January
ELEC001444,2024-01-27,saturday,Library,12-14,1.329,1775.14,False,False,January
ELEC001445,2024-01-27,saturday,Library,14-16,1.43,1776.57,False,False,January
ELEC001446,2024-01-27,saturday,Library,16-18,1.136,1777.71,False,False,January
ELEC001447,2024-01-27,saturday,Library,18-20,1.143,1778.85,False,False,January
ELEC001448,2024-01-27,saturday,Library,20-22,0.746,1779.6,False,False,January
ELEC001449,2024-01-27,saturday,Library,22-00,0.338,1779.94,False,False,January
ELEC001450,2024-01-27,saturday,Labs Complex,06-08,0.403,4563.55,False,False,January
ELEC001451,2024-01-27,saturday,Labs Complex,08-10,1.303,4564.85,False,False,January
ELEC001452,2024-01-27,saturday,Labs Complex,10-12,1.631,4566.48,False,False,January
ELEC001453,2024-01-27,saturday,Labs Complex,12-14,1.451,4567.93,False,False,January
ELEC001454,2024-01-27,saturday,Labs Complex,14-16,1.512,4569.44,False,False,January
ELEC001455,2024-01-27,saturday,Labs Complex,16-18,1.297,4570.74,False,False,January
ELEC001456,2024-01-27,saturday,Labs Complex,18-20,1.041,4571.78,False,False,January
ELEC001457,2024-01-27,saturday,Labs Complex,20-22,0.834,4572.61,False,False,January
ELEC001458,2024-01-27,saturday,Labs Complex,22-00,0.356,4572.97,False,False,January
ELEC001459,2024-01-28,weekend,Academic Block A,06-08,0.332,1814.48,False,False,January
ELEC001460,2024-01-28,weekend,Academic Block A,08-10,0.944,1815.42,False,False,January
ELEC001461,2024-01-28,weekend,Academic Block A,10-12,1.385,1816.81,False,False,January
ELEC001462,2024-01-28,weekend,Academic Block A,12-14,1.156,1817.97,False,False,January
ELEC001463,2024-01-28,weekend,Academic Block A,14-16,1.361,1819.33,False,False,January
ELEC001464,2024-01-28,weekend,Academic Block A,16-18,1.113,1820.44,False,False,January
ELEC001465,2024-01-28,weekend,Academic Block A,18-20,0.862,1821.3,False,False,January
ELEC001466,2024-01-28,weekend,Academic Block A,20-22,0.759,1822.06,False,False,January
ELEC001467,2024-01-28,weekend,Academic Block A,22-00,0.29,1822.35,False,False,January
ELEC001468,2024-01-28,weekend,Academic Block B,06-08,0.377,5313.59,False,False,January
ELEC001469,2024-01-28,weekend,Academic Block B,08-10,0.926,5314.52,False,False,January
ELEC001470,2024-01-28,weekend,Academic Block B,10-12,1.401,5315.92,False,False,January
ELEC001471,2024-01-28,weekend,Academic Block B,12-14,1.111,5317.03,False,False,January
ELEC001472,2024-01-28,weekend,Academic Block B,14-16,1.11,5318.14,False,False,January
ELEC001473,2024-01-28,weekend,Academic Block B,16-18,0.967,5319.11,False,False,January
ELEC001474,2024-01-28,weekend,Academic Block B,18-20,0.937,5320.05,False,False,January
ELEC001475,2024-01-28,weekend,Academic Block B,20-22,0.799,5320.85,False,False,January
ELEC001476,2024-01-28,weekend,Academic Block B,22-00,0.266,5321.12,False,False,January
ELEC001477,2024-01-28,weekend,Hostel Block 1,06-08,0.175,3721.54,False,False,January
ELEC001478,2024-01-28,weekend,Hostel Block 1,08-10,0.628,3722.17,False,False,January
ELEC001479,2024-01-28,weekend,Hostel Block 1,10-12,0.623,3722.79,False,False,January
ELEC001480,2024-01-28,weekend,Hostel Block 1,12-14,0.526,3723.32,False,False,January
ELEC001481,2024-01-28,weekend,Hostel Block 1,14-16,0.582,3723.9,False,False,January
ELEC001482,2024-01-28,weekend,Hostel Block 1,16-18,0.592,3724.49,False,False,January
ELEC001483,2024-01-28,weekend,Hostel Block 1,18-20,0.411,3724.9,False,False,January
ELEC001484,2024-01-28,weekend,Hostel Block 1,20-22,0.42,3725.32,False,False,January
ELEC001485,2024-01-28,weekend,Hostel Block 1,22-00,0.177,3725.5,False,False,January
ELEC001486,2024-01-28,weekend,Hostel Block 2,06-08,0.18,3467.32,False,False,January
ELEC001487,2024-01-28,weekend,Hostel Block 2,08-10,0.626,3467.95,False,False,January
ELEC001488,2024-01-28,weekend,Hostel Block 2,10-12,0.612,3468.56,False,False,January
ELEC001489,2024-01-28,weekend,Hostel Block 2,12-14,1.467901622732183,3470.03,False,True,January
ELEC001490,2024-01-28,weekend,Hostel Block 2,14-16,0.651,3470.68,False,False,January
ELEC001491,2024-01-28,weekend,Hostel Block 2,16-18,0.557,3471.24,False,False,January
ELEC001492,2024-01-28,weekend,Hostel Block 2,18-20,0.428,,False,False,January
ELEC001493,2024-01-28,weekend,Hostel Block 2,20-22,1.343193952796947,3473.01,False,True,January
ELEC001494,2024-01-28,weekend,Hostel Block 2,22-00,0.182,3473.19,False,False,January
ELEC001495,2024-01-28,weekend,Library,06-08,0.266,1780.21,False,False,January
ELEC001496,2024-01-28,weekend,Library,08-10,0.821,1781.03,False,False,January
ELEC001497,2024-01-28,weekend,Library,10-12,1.0,1782.03,False,False,January
ELEC001498,2024-01-28,weekend,Library,12-14,0.735,1782.76,False,False,January
ELEC001499,2024-01-28,weekend,Library,14-16,0.753,1783.51,False,False,January
ELEC001500,2024-01-28,weekend,Library,16-18,0.744,1784.25,False,False,January
ELEC001501,2024-01-28,weekend,Library,18-20,0.526,1784.78,False,False,January
ELEC001502,2024-01-28,weekend,Library,20-22,0.528,1785.31,False,False,January
ELEC001503,2024-01-28,weekend,Library,22-00,0.226,1785.54,False,False,January
ELEC001504,2024-01-28,weekend,Labs Complex,06-08,0.23,4573.2,False,False,January
ELEC001505,2024-01-28,weekend,Labs Complex,08-10,0.747,4573.95,False,False,January
ELEC001506,2024-01-28,weekend,Labs Complex,10-12,0.877,4574.83,False,False,January
ELEC001507,2024-01-28,weekend,Labs Complex,12-14,0.697,4575.53,False,False,January
ELEC001508,2024-01-28,weekend,Labs Complex,14-16,0.881,4576.41,False,False,January
ELEC001509,2024-01-28,weekend,Labs Complex,16-18,0.766,4577.18,False,False,January
ELEC001510,2024-01-28,weekend,Labs Complex,18-20,0.577,4577.76,False,False,January
ELEC001511,2024-01-28,weekend,Labs Complex,20-22,0.55,4578.31,False,False,January
ELEC001512,2024-01-28,weekend,Labs Complex,22-00,0.223,4578.53,False,False,January
ELEC001513,2024-01-29,weekday,Academic Block A,06-08,0.935,1823.28,False,False,January
ELEC001514,2024-01-29,weekday,Academic Block A,08-10,2.336,1825.62,False,False,January
ELEC001515,2024-01-29,weekday,Academic Block A,10-12,3.706,1829.33,False,False,January
ELEC001516,2024-01-29,weekday,Academic Block A,12-14,2.854,1832.18,False,False,January
ELEC001517,2024-01-29,weekday,Academic Block A,14-16,2.775,1834.96,False,False,January
ELEC001518,2024-01-29,weekday,Academic Block A,16-18,2.56,1837.52,False,False,January
ELEC001519,2024-01-29,weekday,Academic Block A,18-20,2.314,1839.83,False,False,January
ELEC001520,2024-01-29,weekday,Academic Block A,20-22,1.735,1841.56,False,False,January
ELEC001521,2024-01-29,weekday,Academic Block A,22-00,0.761,1842.32,False,False,January
ELEC001522,2024-01-29,weekday,Academic Block B,06-08,0.789,5321.91,False,False,January
ELEC001523,2024-01-29,weekday,Academic Block B,08-10,2.386,5324.3,False,False,January
ELEC001524,2024-01-29,weekday,Academic Block B,10-12,2.91,5327.21,False,False,January
ELEC001525,2024-01-29,weekday,Academic Block B,12-14,2.806,5330.02,False,False,January
ELEC001526,2024-01-29,weekday,Academic Block B,14-16,2.958,5332.98,False,False,January
ELEC001527,2024-01-29,weekday,Academic Block B,16-18,2.737,5335.72,False,False,January
ELEC001528,2024-01-29,weekday,Academic Block B,18-20,2.047,5337.77,False,False,January
ELEC001529,2024-01-29,weekday,Academic Block B,20-22,1.564,5339.33,False,False,January
ELEC001530,2024-01-29,weekday,Academic Block B,22-00,0.779,5340.11,False,False,January
ELEC001531,2024-01-29,weekday,Hostel Block 1,06-08,0.469,3725.97,False,False,January
ELEC001532,2024-01-29,weekday,Hostel Block 1,08-10,1.285,3727.25,False,False,January
ELEC001533,2024-01-29,weekday,Hostel Block 1,10-12,1.664,3728.91,False,False,January
ELEC001534,2024-01-29,weekday,Hostel Block 1,12-14,1.701,3730.61,False,False,January
ELEC001535,2024-01-29,weekday,Hostel Block 1,14-16,1.568,3732.18,False,False,January
ELEC001536,2024-01-29,weekday,Hostel Block 1,16-18,1.503,3733.68,False,False,January
ELEC001537,2024-01-29,weekday,Hostel Block 1,18-20,1.049,3734.73,False,False,January
ELEC001538,2024-01-29,weekday,Hostel Block 1,20-22,0.913,,False,False,January
ELEC001539,2024-01-29,weekday,Hostel Block 1,22-00,0.415,3736.06,False,False,January
ELEC001540,2024-01-29,weekday,Hostel Block 2,06-08,0.513,3473.7,False,False,January
ELEC001541,2024-01-29,weekday,Hostel Block 2,08-10,1.419,3475.12,False,False,January
ELEC001542,2024-01-29,weekday,Hostel Block 2,10-12,1.722,3476.84,False,False,January
ELEC001543,2024-01-29,weekday,Hostel Block 2,12-14,1.563,3478.4,False,False,January
