Student_ID,Date,Time,Bhawan,Location,Mess_Entry_Time,Mess_Exit_Time,Library_Entry_Time,Library_Exit_Time,Leaves_Hostel,Back_Hostel,WiFi_MB,Active_Users,Electricity_Usage,Food_Category,Attendance,Auto_Taken,Exam_Season,Sleep_Hours
S2403,2026-04-21,10:59 PM,Yamuna,Hostel,0,0,0,0,0,0,1202.92,190,27.89,None,0,0,1,4
S2404,2026-04-06,09:16 AM,Ganga,Mess,08:56 AM,09:45 AM,0,0,0,0,382.54,163,48.53,Breakfast,1,1,0,4
S2405,2026-04-16,05:32 AM,Ganga,Hostel,0,0,0,0,0,0,209.04,137,30.81,None,0,0,0,7
S2406,2026-04-21,12:50 PM,Azad,Library,0,0,09:36 AM,03:46 PM,09:16 AM,04:19 PM,933.45,200,32.35,None,1,0,1,6
S2407,2026-04-09,12:39 PM,Sarojini,Library,0,0,10:41 AM,01:38 PM,10:33 AM,01:57 PM,930.85,16,6.46,None,1,0,0,4
S2408,2026-04-27,02:55 PM,Ganga,Mess,02:43 PM,03:24 PM,0,0,0,0,371.67,26,28.51,Lunch,0,0,1,6
S2409,2026-04-23,01:45 PM,Sarojini,Hostel,0,0,0,0,0,0,362.03,132,23.32,None,0,0,1,4
S2410,2026-04-27,08:44 AM,Ganga,Classroom,0,0,0,0,08:31 AM,09:31 AM,320.37,77,4.08,None,1,1,1,5
S2411,2026-04-28,08:22 PM,Rajendra,Mess,07:50 PM,08:49 PM,0,0,0,0,500.6,96,38.37,Dinner,0,0,1,7
S2412,2026-04-29,04:39 PM,Yamuna,Hostel,0,0,0,0,0,0,279.32,188,44.24,None,1,1,1,3
S2413,2026-04-12,07:44 AM,Ganga,Mess,07:09 AM,08:04 AM,0,0,0,0,391.82,133,38.59,Breakfast,0,0,0,5
S2414,2026-04-22,03:29 PM,Ganga,Library,0,0,10:10 AM,06:05 PM,09:46 AM,06:34 PM,726.16,37,12.98,None,1,0,1,5
S2415,2026-04-07,02:17 PM,Azad,Library,0,0,11:56 AM,02:51 PM,11:40 AM,03:42 PM,836.9,199,24.83,None,1,0,0,5
S2416,2026-04-29,04:11 PM,Sarojini,Library,0,0,11:23 AM,05:38 PM,11:09 AM,06:07 PM,848.32,162,15.01,None,0,0,1,6
S2417,2026-04-27,08:55 PM,Azad,Mess,08:30 PM,09:20 PM,0,0,0,0,478.13,191,56.86,Dinner,0,0,1,6
S2418,2026-04-24,06:08 PM,Yamuna,Library,0,0,01:13 PM,08:12 PM,12:44 PM,09:10 PM,799.36,60,16.67,None,0,0,1,7
S2419,2026-04-09,05:57 AM,Azad,Hostel,0,0,0,0,0,0,241.56,149,26.72,None,0,0,0,7
S2420,2026-04-09,08:04 AM,Sarojini,Mess,07:57 AM,08:34 AM,0,0,0,0,363.35,157,42.43,Breakfast,0,0,0,7
S2421,2026-04-18,02:03 PM,Ganga,Mess,01:07 PM,02:03 PM,0,0,0,0,546.47,135,53.42,Lunch,1,0,0,6
S2422,2026-04-29,01:31 AM,Sarojini,Outside,0,0,0,0,12:42 AM,03:52 AM,178.15,79,8.11,None,0,0,1,4
S2423,2026-04-12,03:22 PM,Azad,Library,0,0,02:11 PM,04:46 PM,01:43 PM,05:15 PM,829.47,93,21.45,None,1,0,0,8
S2424,2026-04-16,05:23 AM,Sarojini,Outside,0,0,0,0,03:42 AM,07:54 AM,124.79,112,14.11,None,0,0,0,8
S2425,2026-04-18,12:44 PM,Yamuna,Mess,12:43 PM,01:18 PM,0,0,0,0,401.64,91,30.75,Lunch,1,0,0,7
S2426,2026-04-20,02:38 PM,Azad,Mess,02:16 PM,02:47 PM,0,0,0,0,524.7,29,26.44,Lunch,0,0,1,7
S2427,2026-04-20,11:19 PM,Rajendra,Hostel,0,0,0,0,0,0,1459.44,157,29.39,None,0,0,1,6
S2428,2026-04-21,03:57 PM,Yamuna,Library,0,0,12:54 PM,08:22 PM,12:38 PM,08:41 PM,831.0,107,24.11,None,0,0,1,7
S2429,2026-04-03,11:02 PM,Yamuna,Library,0,0,10:42 PM,11:16 PM,10:29 PM,11:59 PM,585.57,157,31.98,None,0,0,0,9
S2430,2026-04-02,01:09 PM,Azad,Library,0,0,11:02 AM,01:10 PM,10:38 AM,02:03 PM,1019.04,17,16.59,None,0,0,0,5
S2431,2026-04-26,07:01 PM,Azad,Library,0,0,10:57 AM,07:08 PM,10:48 AM,07:46 PM,767.81,21,9.26,None,0,0,1,4
S2432,2026-04-25,12:53 PM,Azad,Mess,12:35 PM,01:13 PM,0,0,0,0,508.84,113,40.85,Lunch,1,0,1,8
S2433,2026-04-22,01:18 PM,Ganga,Mess,12:57 PM,01:19 PM,0,0,0,0,496.36,175,46.39,Lunch,0,0,1,5
S2434,2026-04-30,02:11 PM,Ganga,Mess,01:54 PM,02:54 PM,0,0,0,0,400.88,144,41.03,Lunch,0,0,1,4
S2435,2026-04-13,04:12 PM,Sarojini,Hostel,0,0,0,0,0,0,329.68,127,17.85,None,0,0,0,7
S2436,2026-05-01,11:01 PM,Sarojini,Library,0,0,09:33 PM,11:59 PM,09:22 PM,11:59 PM,611.27,122,25.25,None,0,0,0,6
S2437,2026-04-03,09:59 PM,Ganga,Mess,09:44 PM,10:39 PM,0,0,0,0,397.13,39,39.46,Dinner,0,0,0,7
S2438,2026-04-01,01:32 PM,Rajendra,Mess,01:19 PM,02:02 PM,0,0,0,0,314.0,88,29.8,Lunch,1,0,0,8
S2439,2026-04-29,10:06 PM,Sarojini,Mess,09:56 PM,10:45 PM,0,0,0,0,649.87,181,42.25,Dinner,0,0,1,6
S2440,2026-04-02,11:27 PM,Sarojini,Library,0,0,10:51 PM,11:59 PM,10:31 PM,11:59 PM,645.17,187,32.74,None,0,0,0,9
S2441,2026-04-02,09:28 AM,Sarojini,Mess,09:04 AM,10:00 AM,0,0,0,0,600.02,192,38.16,Breakfast,0,0,0,7
S2442,2026-04-28,07:06 PM,Rajendra,Hostel,0,0,0,0,0,0,104.38,110,22.36,None,0,0,1,6
S2443,2026-04-29,10:31 AM,Yamuna,Classroom,0,0,0,0,09:58 AM,11:51 AM,389.89,151,21.71,None,1,1,1,4
S2444,2026-04-22,09:24 AM,Yamuna,Mess,09:07 AM,10:00 AM,0,0,0,0,441.27,20,26.6,Breakfast,1,1,1,5
S2445,2026-04-22,03:09 PM,Azad,Classroom,0,0,0,0,02:54 PM,04:32 PM,161.08,184,25.18,None,1,0,1,7
S2446,2026-04-09,10:51 PM,Rajendra,Library,0,0,09:24 PM,11:36 PM,09:04 PM,11:59 PM,573.99,92,16.02,None,0,0,0,5
S2447,2026-04-04,04:11 PM,Rajendra,Library,0,0,03:41 PM,06:02 PM,03:30 PM,06:55 PM,635.54,177,23.49,None,1,1,0,7
S2448,2026-04-21,12:49 PM,Azad,Library,0,0,10:28 AM,07:15 PM,10:07 AM,08:12 PM,808.8,100,22.8,None,0,0,1,5
S2449,2026-04-26,06:20 PM,Azad,Library,0,0,11:02 AM,07:03 PM,10:46 AM,07:38 PM,878.74,141,22.89,None,0,0,1,5
S2450,2026-04-23,07:46 PM,Rajendra,Mess,07:33 PM,08:04 PM,0,0,0,0,389.25,33,41.36,Dinner,0,0,1,5
S2451,2026-04-03,09:37 AM,Ganga,Library,0,0,09:04 AM,11:10 AM,08:43 AM,11:37 AM,711.5,53,19.57,None,1,1,0,8
S2452,2026-04-07,08:04 AM,Ganga,Hostel,0,0,0,0,0,0,253.94,66,16.77,None,0,0,0,8
S2453,2026-04-02,09:16 PM,Azad,Mess,09:15 PM,09:46 PM,0,0,0,0,585.14,84,39.56,Dinner,0,0,0,8
S2454,2026-05-01,10:35 PM,Yamuna,Library,0,0,07:58 PM,10:43 PM,07:40 PM,11:08 PM,917.12,112,20.52,None,0,0,0,8
S2455,2026-04-10,09:45 PM,Ganga,Outside,0,0,0,0,08:00 PM,11:19 PM,241.85,65,4.18,None,0,0,0,6
S2456,2026-04-25,02:39 PM,Yamuna,Library,0,0,01:13 PM,09:58 PM,12:43 PM,10:56 PM,934.33,174,27.41,None,1,0,1,4
S2457,2026-04-17,05:12 AM,Azad,Hostel,0,0,0,0,0,0,363.49,64,16.53,None,0,0,0,6
S2458,2026-04-25,08:30 PM,Sarojini,Mess,08:00 PM,08:37 PM,0,0,0,0,280.1,14,36.76,Dinner,0,0,1,5
S2459,2026-04-24,08:36 PM,Azad,Mess,08:09 PM,08:45 PM,0,0,0,0,533.8,64,39.3,Dinner,0,0,1,5
S2460,2026-04-23,10:38 AM,Ganga,Mess,09:56 AM,10:55 AM,0,0,0,0,529.49,190,50.32,Breakfast,1,1,1,5
S2461,2026-04-15,09:38 AM,Rajendra,Mess,09:17 AM,09:51 AM,0,0,0,0,508.78,175,52.56,Breakfast,1,1,0,6
S2462,2026-04-30,03:18 PM,Ganga,Library,0,0,09:40 AM,05:11 PM,09:10 AM,05:42 PM,784.62,193,31.6,None,0,0,1,4
S2463,2026-04-08,12:36 PM,Azad,Library,0,0,12:24 PM,01:22 PM,12:05 PM,01:44 PM,626.01,58,15.82,None,0,0,0,7
S2464,2026-04-12,11:48 PM,Rajendra,Outside,0,0,0,0,10:40 PM,11:59 PM,173.14,107,14.71,None,0,0,0,6
S2465,2026-04-09,09:26 AM,Sarojini,Mess,08:49 AM,09:28 AM,0,0,0,0,543.35,136,57.33,Breakfast,0,0,0,6
S2466,2026-04-23,12:00 AM,Rajendra,Outside,0,0,0,0,0,01:38 AM,135.68,163,18.79,None,0,0,1,6
S2467,2026-04-04,11:22 PM,Rajendra,Library,0,0,10:45 PM,11:25 PM,10:33 PM,11:59 PM,877.34,101,15.27,None,0,0,0,15
S2468,2026-05-01,03:22 PM,Rajendra,Library,0,0,02:17 PM,04:22 PM,02:07 PM,05:14 PM,694.43,88,24.38,None,0,0,0,7
S2469,2026-04-27,08:26 PM,Yamuna,Hostel,0,0,0,0,0,0,1232.78,86,31.77,None,0,0,1,6
S2470,2026-04-24,09:57 AM,Azad,Mess,09:44 AM,10:22 AM,0,0,0,0,542.19,197,55.82,Breakfast,0,0,1,8
S2471,2026-04-01,02:09 PM,Sarojini,Library,0,0,01:05 PM,02:09 PM,12:47 PM,02:32 PM,853.76,138,25.64,None,1,0,0,7
S2472,2026-04-25,03:46 PM,Sarojini,Outside,0,0,0,0,03:00 PM,06:19 PM,320.17,89,4.98,None,0,0,1,3
S2473,2026-04-01,04:36 PM,Sarojini,Library,0,0,04:24 PM,06:31 PM,03:58 PM,07:14 PM,830.26,79,23.82,None,1,1,0,7
S2474,2026-04-24,08:36 PM,Ganga,Mess,08:12 PM,08:45 PM,0,0,0,0,586.36,73,29.99,Dinner,0,0,1,3
S2475,2026-04-16,10:27 AM,Yamuna,Library,0,0,09:15 AM,10:36 AM,08:46 AM,10:55 AM,963.87,124,13.67,None,1,1,0,7
S2476,2026-04-17,03:09 PM,Yamuna,Outside,0,0,0,0,02:37 PM,05:52 PM,189.77,65,6.97,None,0,0,0,6
S2477,2026-04-22,07:59 PM,Azad,Mess,07:18 PM,08:08 PM,0,0,0,0,326.83,70,31.48,Dinner,0,0,1,4
S2478,2026-04-13,11:55 AM,Yamuna,Outside,0,0,0,0,10:03 AM,01:21 PM,151.19,179,9.89,None,0,0,0,5
S2479,2026-04-06,09:43 AM,Azad,Mess,09:22 AM,10:05 AM,0,0,0,0,533.48,120,51.7,Breakfast,0,0,0,7
S2480,2026-04-22,04:34 PM,Sarojini,Outside,0,0,0,0,03:29 PM,06:04 PM,338.48,139,18.02,None,1,1,1,8
S2481,2026-04-19,12:38 PM,Ganga,Library,0,0,10:55 AM,12:38 PM,10:27 AM,01:29 PM,542.2,102,19.09,None,1,0,0,4
S2482,2026-04-13,07:38 PM,Azad,Outside,0,0,0,0,06:54 PM,08:47 PM,273.05,146,11.27,None,0,0,0,7
S2483,2026-04-20,08:42 AM,Ganga,Mess,08:26 AM,08:59 AM,0,0,0,0,543.26,170,32.49,Breakfast,0,0,1,5
S2484,2026-04-16,07:10 PM,Rajendra,Hostel,0,0,0,0,0,0,362.19,174,40.45,None,0,0,0,5
S2485,2026-04-14,05:46 AM,Ganga,Hostel,0,0,0,0,0,0,163.75,126,34.93,None,0,0,0,16
S2486,2026-04-19,02:23 PM,Sarojini,Library,0,0,01:10 PM,02:28 PM,12:48 PM,02:40 PM,753.98,53,13.8,None,0,0,0,8
S2487,2026-04-14,08:57 PM,Rajendra,Mess,08:30 PM,08:57 PM,0,0,0,0,480.75,39,42.03,Dinner,0,0,0,15
S2488,2026-04-09,12:12 PM,Rajendra,Library,0,0,12:00 PM,01:45 PM,11:36 AM,02:10 PM,550.78,114,21.31,None,1,0,0,10
S2489,2026-04-07,07:31 PM,Rajendra,Library,0,0,06:28 PM,08:44 PM,06:14 PM,09:08 PM,617.01,34,13.12,None,0,0,0,8
S2490,2026-04-10,10:58 AM,Ganga,Outside,0,0,0,0,10:13 AM,01:20 PM,331.81,169,22.68,None,0,0,0,7
S2491,2026-04-01,05:31 PM,Sarojini,Library,0,0,03:39 PM,06:08 PM,03:11 PM,06:32 PM,629.49,58,15.47,None,0,0,0,12
S2492,2026-04-17,08:30 PM,Rajendra,Library,0,0,07:32 PM,09:46 PM,07:25 PM,10:26 PM,970.08,144,20.4,None,0,0,0,8
S2493,2026-04-23,11:47 AM,Azad,Library,0,0,09:26 AM,06:10 PM,09:08 AM,06:58 PM,774.85,113,27.21,None,0,0,1,4
S2494,2026-04-27,01:42 PM,Sarojini,Library,0,0,09:33 AM,02:43 PM,09:27 AM,03:08 PM,730.94,107,22.54,None,0,0,1,4
S2495,2026-05-01,07:17 PM,Sarojini,Library,0,0,06:39 PM,08:29 PM,06:30 PM,08:56 PM,591.11,56,17.51,None,0,0,0,6
S2496,2026-04-07,10:51 PM,Rajendra,Library,0,0,08:43 PM,11:07 PM,08:38 PM,11:23 PM,794.43,159,20.65,None,0,0,0,9
S2497,2026-04-14,08:18 AM,Rajendra,Mess,08:05 AM,08:46 AM,0,0,0,0,614.68,192,58.16,Breakfast,0,0,0,16
S2498,2026-04-24,08:22 PM,Sarojini,Mess,07:59 PM,08:53 PM,0,0,0,0,415.52,161,45.77,Dinner,0,0,1,8
S2499,2026-04-15,02:40 PM,Azad,Mess,01:52 PM,02:45 PM,0,0,0,0,350.93,42,34.48,Lunch,0,0,0,8
S2500,2026-04-07,09:54 PM,Rajendra,Hostel,0,0,0,0,0,0,1303.07,29,15.93,None,0,0,0,7
S2501,2026-04-17,10:14 AM,Azad,Mess,09:42 AM,10:14 AM,0,0,0,0,285.09,156,48.01,Breakfast,0,0,0,7
S2502,2026-04-03,12:51 PM,Sarojini,Mess,12:12 PM,01:02 PM,0,0,0,0,378.66,110,28.61,Lunch,1,0,0,8
S2503,2026-04-06,07:26 AM,Sarojini,Mess,07:14 AM,07:35 AM,0,0,0,0,250.64,149,54.12,Breakfast,0,0,0,15
S2504,2026-04-10,02:02 PM,Rajendra,Outside,0,0,0,0,12:29 PM,04:51 PM,151.68,157,21.51,None,1,0,0,4
S2505,2026-04-29,09:18 AM,Rajendra,Classroom,0,0,0,0,09:01 AM,10:12 AM,356.57,97,6.54,None,1,1,1,5
S2506,2026-04-26,07:02 PM,Azad,Mess,07:01 PM,07:43 PM,0,0,0,0,449.25,11,34.55,Dinner,0,0,1,5
S2507,2026-04-23,06:20 AM,Rajendra,Outside,0,0,0,0,04:31 AM,09:13 AM,338.22,126,16.76,None,0,0,1,3
S2508,2026-04-13,03:01 PM,Yamuna,Classroom,0,0,0,0,02:46 PM,04:36 PM,392.03,132,15.49,None,1,0,0,9
S2509,2026-04-15,08:09 AM,Azad,Mess,08:04 AM,08:27 AM,0,0,0,0,388.58,144,43.3,Breakfast,0,0,0,7
S2510,2026-04-09,07:53 PM,Sarojini,Mess,07:21 PM,07:56 PM,0,0,0,0,402.59,149,41.49,Dinner,0,0,0,8
S2511,2026-04-02,04:37 PM,Yamuna,Library,0,0,03:29 PM,05:22 PM,03:20 PM,06:17 PM,672.44,63,12.69,None,0,0,0,7
S2512,2026-04-26,07:05 PM,Azad,Hostel,0,0,0,0,0,0,312.84,161,46.49,None,0,0,1,5
S2513,2026-04-01,03:00 PM,Yamuna,Mess,02:48 PM,03:24 PM,0,0,0,0,453.21,190,50.0,Lunch,0,0,0,7
S2514,2026-04-02,02:27 PM,Yamuna,Mess,01:55 PM,02:29 PM,0,0,0,0,622.73,156,47.88,Lunch,1,0,0,4
S2515,2026-04-21,04:26 PM,Rajendra,Library,0,0,03:04 PM,11:25 PM,02:43 PM,11:59 PM,795.73,45,14.01,None,1,1,1,6
S2516,2026-04-11,09:35 PM,Rajendra,Library,0,0,08:59 PM,10:19 PM,08:31 PM,10:46 PM,780.14,143,27.52,None,0,0,0,8
S2517,2026-04-06,10:41 PM,Yamuna,Hostel,0,0,0,0,0,0,1448.58,124,27.23,None,0,0,0,7
S2518,2026-05-01,10:07 AM,Azad,Mess,09:56 AM,10:32 AM,0,0,0,0,515.71,143,55.94,Breakfast,1,1,0,7
S2519,2026-04-28,08:23 PM,Ganga,Outside,0,0,0,0,06:32 PM,10:01 PM,263.04,10,0.84,None,0,0,1,6
S2520,2026-04-20,06:50 PM,Ganga,Library,0,0,02:15 PM,07:27 PM,02:08 PM,08:01 PM,754.06,78,22.9,None,0,0,1,4
S2521,2026-04-25,03:08 PM,Azad,Library,0,0,01:17 PM,06:50 PM,01:00 PM,07:50 PM,763.52,196,32.78,None,0,0,1,4
S2522,2026-04-19,08:11 PM,Yamuna,Library,0,0,07:36 PM,10:17 PM,07:08 PM,10:31 PM,690.05,72,12.57,None,0,0,0,6
S2523,2026-04-16,09:12 PM,Rajendra,Library,0,0,08:25 PM,10:07 PM,08:18 PM,10:18 PM,663.07,78,16.68,None,0,0,0,8
S2524,2026-04-30,09:56 PM,Sarojini,Outside,0,0,0,0,08:41 PM,11:32 PM,126.72,145,7.63,None,0,0,1,6
S2525,2026-04-18,01:02 PM,Ganga,Library,0,0,12:53 PM,01:49 PM,12:48 PM,02:09 PM,656.72,94,19.22,None,1,0,0,7
S2526,2026-04-23,02:00 PM,Azad,Mess,01:58 PM,02:30 PM,0,0,0,0,477.98,56,36.97,Lunch,1,0,1,6
S2527,2026-04-18,09:53 AM,Ganga,Library,0,0,09:44 AM,12:29 PM,09:37 AM,01:25 PM,756.23,98,25.93,None,0,0,0,6
S2528,2026-04-08,10:33 AM,Ganga,Library,0,0,09:30 AM,10:45 AM,09:11 AM,11:15 AM,662.24,93,15.02,None,1,1,0,6
S2529,2026-04-26,04:20 PM,Ganga,Classroom,0,0,0,0,04:06 PM,06:14 PM,353.07,157,23.42,None,1,1,1,4
S2530,2026-04-23,01:53 PM,Sarojini,Mess,01:37 PM,02:04 PM,0,0,0,0,426.98,100,37.24,Lunch,1,0,1,3
S2531,2026-04-18,11:39 PM,Azad,Outside,0,0,0,0,10:58 PM,11:59 PM,142.62,173,11.98,None,0,0,0,7
S2532,2026-04-04,11:02 PM,Yamuna,Library,0,0,09:01 PM,11:11 PM,08:55 PM,11:48 PM,937.58,60,18.54,None,0,0,0,3
S2533,2026-04-05,07:51 AM,Ganga,Mess,07:38 AM,08:00 AM,0,0,0,0,295.19,144,46.42,Breakfast,0,0,0,7
S2534,2026-04-29,10:06 AM,Sarojini,Mess,09:33 AM,10:22 AM,0,0,0,0,253.48,126,44.11,Breakfast,0,0,1,4
S2535,2026-04-11,06:43 PM,Ganga,Library,0,0,05:49 PM,08:20 PM,05:39 PM,09:07 PM,870.17,173,23.0,None,0,0,0,6
S2536,2026-04-02,11:09 PM,Rajendra,Library,0,0,08:46 PM,11:23 PM,08:27 PM,11:59 PM,653.74,167,26.88,None,0,0,0,4
S2537,2026-04-20,02:45 PM,Sarojini,Library,0,0,10:11 AM,06:08 PM,10:04 AM,06:55 PM,557.7,90,18.44,None,0,0,1,5
S2538,2026-04-30,08:15 PM,Yamuna,Library,0,0,04:35 PM,10:24 PM,04:15 PM,11:04 PM,787.05,142,17.67,None,0,0,1,5
S2539,2026-04-13,09:26 AM,Azad,Mess,08:50 AM,09:41 AM,0,0,0,0,490.31,56,34.52,Breakfast,0,0,0,7
S2540,2026-04-18,03:27 PM,Rajendra,Mess,02:42 PM,03:37 PM,0,0,0,0,526.89,157,41.4,Lunch,1,0,0,7
S2541,2026-04-01,08:40 PM,Sarojini,Library,0,0,07:36 PM,09:07 PM,07:29 PM,09:26 PM,1005.92,52,15.75,None,0,0,0,4
S2542,2026-04-16,08:06 PM,Azad,Mess,07:41 PM,08:35 PM,0,0,0,0,594.42,94,44.36,Dinner,0,0,0,9
S2543,2026-04-14,03:14 PM,Rajendra,Library,0,0,01:56 PM,04:27 PM,01:40 PM,05:12 PM,513.89,124,28.15,None,0,0,0,7
S2544,2026-04-06,09:56 AM,Yamuna,Library,0,0,09:39 AM,11:22 AM,09:29 AM,12:00 PM,851.74,141,15.94,None,0,0,0,7
S2545,2026-04-24,07:35 PM,Sarojini,Outside,0,0,0,0,06:43 PM,10:32 PM,162.42,169,15.81,None,0,0,1,5
S2546,2026-04-03,07:20 AM,Azad,Hostel,0,0,0,0,0,0,350.97,175,27.34,None,0,0,0,5
S2547,2026-04-15,08:26 PM,Yamuna,Mess,07:39 PM,08:32 PM,0,0,0,0,579.26,167,51.06,Dinner,0,0,0,6
S2548,2026-04-16,02:01 PM,Azad,Library,0,0,01:11 PM,02:03 PM,01:05 PM,02:46 PM,629.82,110,12.95,None,1,0,0,7
S2549,2026-04-28,12:49 PM,Sarojini,Outside,0,0,0,0,11:27 AM,02:10 PM,328.14,175,20.07,None,1,0,1,3
S2550,2026-04-13,02:59 PM,Rajendra,Classroom,0,0,0,0,02:33 PM,04:06 PM,120.2,200,23.75,None,1,0,0,9
S2551,2026-04-16,12:54 AM,Sarojini,Hostel,0,0,0,0,0,0,327.16,11,14.24,None,0,0,0,9
S2552,2026-04-10,09:57 AM,Ganga,Mess,09:35 AM,10:10 AM,0,0,0,0,488.13,197,42.36,Breakfast,1,1,0,9
S2553,2026-04-25,11:56 PM,Rajendra,Library,0,0,10:18 PM,11:59 PM,10:13 PM,11:59 PM,922.49,113,16.08,None,0,0,1,6
S2554,2026-04-04,10:01 PM,Rajendra,Mess,09:47 PM,10:13 PM,0,0,0,0,268.59,160,46.11,Dinner,0,0,0,8
S2555,2026-04-04,03:52 AM,Rajendra,Hostel,0,0,0,0,0,0,290.68,174,30.42,None,0,0,0,6
S2556,2026-04-03,03:36 PM,Ganga,Hostel,0,0,0,0,0,0,221.29,68,22.89,None,0,0,0,4
S2557,2026-04-14,09:17 PM,Sarojini,Mess,09:11 PM,10:00 PM,0,0,0,0,340.91,150,37.6,Dinner,0,0,0,7
S2558,2026-04-11,11:18 AM,Azad,Hostel,0,0,0,0,0,0,131.14,192,32.09,None,1,0,0,8
S2559,2026-04-30,04:59 PM,Rajendra,Library,0,0,01:17 PM,06:29 PM,12:55 PM,07:18 PM,738.44,62,16.2,None,1,1,1,4
S2560,2026-04-29,03:01 PM,Azad,Mess,02:51 PM,03:46 PM,0,0,0,0,377.12,88,40.2,Lunch,1,0,1,6
S2561,2026-04-22,09:33 AM,Sarojini,Mess,09:13 AM,09:42 AM,0,0,0,0,692.24,181,50.58,Breakfast,0,0,1,6
S2562,2026-04-20,10:08 PM,Yamuna,Mess,09:48 PM,10:21 PM,0,0,0,0,311.12,26,35.33,Dinner,0,0,1,5
S2563,2026-04-07,08:06 PM,Rajendra,Mess,07:57 PM,08:18 PM,0,0,0,0,432.49,140,38.18,Dinner,0,0,0,6
S2564,2026-04-24,05:31 PM,Yamuna,Library,0,0,09:51 AM,06:10 PM,09:39 AM,06:56 PM,883.54,176,18.6,None,0,0,1,4
S2565,2026-05-01,09:04 PM,Azad,Mess,08:50 PM,09:37 PM,0,0,0,0,336.73,125,38.58,Dinner,0,0,0,8
S2566,2026-04-09,12:01 AM,Yamuna,Hostel,0,0,0,0,0,0,122.17,168,33.69,None,0,0,0,8
S2567,2026-04-01,09:30 PM,Ganga,Mess,09:22 PM,09:48 PM,0,0,0,0,541.31,61,32.31,Dinner,0,0,0,7
S2568,2026-04-28,01:40 PM,Rajendra,Library,0,0,11:16 AM,05:55 PM,10:48 AM,06:47 PM,684.03,28,13.45,None,0,0,1,7
S2569,2026-04-17,08:23 AM,Sarojini,Classroom,0,0,0,0,07:55 AM,10:16 AM,324.01,33,4.68,None,1,1,0,6
S2570,2026-04-08,02:05 AM,Azad,Outside,0,0,0,0,12:09 AM,03:20 AM,387.66,30,3.81,None,0,0,0,8
S2571,2026-04-21,09:19 AM,Azad,Mess,09:06 AM,09:37 AM,0,0,0,0,622.36,134,31.77,Breakfast,1,1,1,5
S2572,2026-04-03,08:46 PM,Rajendra,Mess,08:44 PM,09:34 PM,0,0,0,0,603.82,123,50.91,Dinner,0,0,0,8
S2573,2026-04-23,11:18 PM,Sarojini,Library,0,0,09:05 PM,11:59 PM,08:50 PM,11:59 PM,1008.23,126,22.57,None,0,0,1,6
S2574,2026-04-14,11:53 AM,Rajendra,Library,0,0,10:47 AM,12:11 PM,10:42 AM,01:02 PM,739.54,83,21.36,None,1,0,0,8
S2575,2026-04-01,07:54 AM,Yamuna,Mess,07:40 AM,08:08 AM,0,0,0,0,419.35,157,37.61,Breakfast,0,0,0,7
S2576,2026-04-24,10:19 PM,Sarojini,Library,0,0,07:03 PM,11:59 PM,06:37 PM,11:59 PM,692.48,176,30.72,None,0,0,1,6
S2577,2026-04-07,03:33 AM,Rajendra,Hostel,0,0,0,0,0,0,275.57,60,19.93,None,0,0,0,7
S2578,2026-04-06,01:39 PM,Azad,Mess,12:52 PM,01:49 PM,0,0,0,0,439.3,47,26.5,Lunch,1,0,0,7
S2579,2026-04-21,11:40 AM,Sarojini,Library,0,0,11:34 AM,06:03 PM,11:13 AM,06:50 PM,787.46,135,23.46,None,1,0,1,3
S2580,2026-04-11,04:59 AM,Rajendra,Outside,0,0,0,0,03:02 AM,07:22 AM,183.97,153,15.83,None,0,0,0,8
S2581,2026-04-25,09:54 PM,Yamuna,Mess,09:06 PM,10:01 PM,0,0,0,0,352.05,65,29.05,Dinner,0,0,1,8
S2582,2026-04-10,07:46 AM,Yamuna,Mess,07:21 AM,08:19 AM,0,0,0,0,250.02,61,44.1,Breakfast,0,0,0,6
S2583,2026-04-22,08:59 PM,Yamuna,Mess,08:35 PM,09:22 PM,0,0,0,0,453.24,118,36.25,Dinner,0,0,1,4
S2584,2026-04-06,02:16 PM,Sarojini,Mess,01:54 PM,02:18 PM,0,0,0,0,366.09,101,42.21,Lunch,1,0,0,8
S2585,2026-04-30,08:46 AM,Sarojini,Classroom,0,0,0,0,08:06 AM,09:58 AM,136.45,48,3.36,None,1,1,1,7
S2586,2026-04-06,08:23 PM,Sarojini,Mess,08:15 PM,09:03 PM,0,0,0,0,349.39,52,36.67,Dinner,0,0,0,17
S2587,2026-04-16,07:47 PM,Yamuna,Library,0,0,05:50 PM,08:08 PM,05:39 PM,08:22 PM,791.52,33,12.36,None,0,0,0,7
S2588,2026-04-11,08:58 PM,Ganga,Hostel,0,0,0,0,0,0,1077.81,88,24.81,None,0,0,0,8
S2589,2026-04-29,03:26 PM,Yamuna,Hostel,0,0,0,0,0,0,167.46,179,45.48,None,1,0,1,4
S2590,2026-04-14,06:52 PM,Sarojini,Classroom,0,0,0,0,06:31 PM,08:33 PM,286.69,187,17.88,None,1,1,0,7
S2591,2026-04-10,07:46 PM,Sarojini,Mess,07:07 PM,08:07 PM,0,0,0,0,320.28,134,55.67,Dinner,0,0,0,8
S2592,2026-04-20,07:43 PM,Yamuna,Mess,07:16 PM,07:56 PM,0,0,0,0,422.22,85,40.88,Dinner,0,0,1,5
